SEGID,LANGPAIR,ANNOTYPE,SCORETYPE,MEANSCORE,NUMANNOT,ANNOTATOR_1,ANNOTATOR_2,ANNOTATOR_3,ANNOTATOR_4,ANNOTATOR_5,ANNOTATOR_6,ANNOTATOR_7,ANNOTATOR_8
1041,fa-en,bl,zscore,-0.5232051611051466,4,nan,-1.3488624433946717,nan,-0.4892413847985357,0.6659943575046289,nan,-0.9207111737320078,nan
1042,fa-en,bl,zscore,-0.6425240590522052,4,nan,-0.3609798324262406,nan,-0.7906936905061765,-1.921151150027934,nan,0.5027284367515303,nan
1043,fa-en,bl,zscore,-0.14071769570203893,4,nan,1.031036573938367,nan,-0.4389993338472622,-1.8609849754341534,nan,0.706076952534893,nan
1044,fa-en,bl,zscore,0.3053691163181427,4,nan,0.08805771801395537,nan,-0.5394834357498092,0.9668252304735315,nan,0.706076952534893,nan
1045,fa-en,bl,zscore,-0.06998298284591277,4,nan,0.49219151341013173,nan,-0.4892413847985357,-0.7178276581523233,nan,0.4349455981570762,nan
1046,fa-en,bl,zscore,-1.1202392687954963,4,nan,-0.765113627822417,nan,-1.041903945262544,-0.8381600073398844,nan,-1.8357794947571395,nan
1047,fa-en,bl,zscore,1.2138073421503646,4,nan,2.0638229399508177,nan,1.1185042456422158,0.9668252304735315,nan,0.706076952534893,nan
1048,fa-en,bl,zscore,-0.383670333965465,4,nan,0.7167102886302297,nan,-0.7906936905061765,-1.3194894040901286,nan,-0.14120852989578456,nan
1049,fa-en,bl,zscore,0.6806140443920611,4,nan,0.9861328188943472,nan,0.06342117566547266,0.9668252304735315,nan,0.706076952534893,nan
1050,fa-en,bl,zscore,-0.7171477012295697,4,nan,-0.6304023626903582,nan,-0.5394834357498092,-0.7779938327461039,nan,-0.9207111737320078,nan
1051,fa-en,bl,zscore,-0.0861512104486763,4,nan,-0.765113627822417,nan,-0.4389993338472622,0.9668252304735315,nan,-0.10731711059855745,nan
1052,fa-en,bl,zscore,1.2766099058394564,4,nan,2.0638229399508177,nan,1.3697145003985833,0.9668252304735315,nan,0.706076952534893,nan
1053,fa-en,bl,zscore,1.2891704185772748,4,nan,2.0638229399508177,nan,1.4199565513498569,0.9668252304735315,nan,0.706076952534893,nan
1054,fa-en,bl,zscore,-0.09701682930000881,4,nan,-0.8100173828664365,nan,0.5658416851782075,-0.4771629597772012,nan,0.3332713402653949,nan
1055,fa-en,bl,zscore,0.06952612576209295,4,nan,-0.5854986076463385,nan,-0.0873049771883478,0.2448311353481652,nan,0.706076952534893,nan
1056,fa-en,bl,zscore,0.2689147621199667,4,nan,-0.40588358747026015,nan,0.11366322661674615,0.9668252304735315,nan,0.40105417885984906,nan
1057,fa-en,bl,zscore,-0.30272464544058814,4,nan,-0.765113627822417,nan,-0.4892413847985357,0.18466496075438465,nan,-0.14120852989578456,nan
1058,fa-en,bl,zscore,-1.6578685302246878,4,nan,-1.4386699534827108,nan,-1.3935983019214584,-1.3194894040901286,nan,-2.4797164614044545,nan
1059,fa-en,bl,zscore,-0.31046160985984994,4,nan,-0.6753061177343778,nan,-0.3887572828959887,-0.4771629597772012,nan,0.2993799209681678,nan
1060,fa-en,bl,zscore,1.226367854888183,4,nan,2.0638229399508177,nan,1.1687462965934894,0.9668252304735315,nan,0.706076952534893,nan
1061,fa-en,bl,zscore,0.3878909238517352,4,nan,0.08805771801395537,nan,0.415115532324387,0.5456620083170679,nan,0.5027284367515303,nan
1062,fa-en,bl,zscore,0.7777427114762394,4,nan,0.9861328188943472,nan,0.6663257870807545,0.78632670669219,nan,0.6721855332376659,nan
1063,fa-en,bl,zscore,-0.4062610536379042,4,nan,-0.04665354711810342,nan,-0.28827318099344174,0.5456620083170679,nan,-1.8357794947571395,nan
1064,fa-en,bl,zscore,-1.1382456725844339,4,nan,-1.3488624433946717,nan,-0.8911777924087235,-0.4771629597772012,nan,-1.8357794947571395,nan
1065,fa-en,bl,zscore,-1.2119727772340803,4,nan,-2.426552564451142,nan,-0.5897254867010827,0.00416643697304307,nan,-1.8357794947571395,nan
1066,fa-en,bl,zscore,0.7297574014503404,4,nan,0.17786522810199457,nan,1.0682621946909423,0.9668252304735315,nan,0.706076952534893,nan
1067,fa-en,bl,zscore,0.17416702256105038,4,nan,0.5370952684541513,nan,-0.23803113004216825,0.0643326115668236,nan,0.3332713402653949,nan
1068,fa-en,bl,zscore,0.24370797385084086,4,nan,0.13296147305797495,nan,-0.037062926237074315,0.5456620083170679,nan,0.3332713402653949,nan
1069,fa-en,bl,zscore,0.4905255536269786,4,nan,-0.1364610572061426,nan,0.6663257870807545,0.7261605320984095,nan,0.706076952534893,nan
1070,fa-en,bl,zscore,0.14949502177514865,4,nan,0.13296147305797495,nan,-0.3385152319447152,0.6058281829108484,nan,0.1977056630764865,nan
1071,fa-en,bl,zscore,-0.8805984280278184,4,nan,-0.7202098727783973,nan,-0.4892413847985357,-0.4771629597772012,nan,-1.8357794947571395,nan
1072,fa-en,bl,zscore,-0.7299621156420513,4,nan,-0.8998248929544758,nan,-0.4892413847985357,0.30499730994194574,nan,-1.8357794947571395,nan
1073,fa-en,bl,zscore,0.8121816509095457,4,nan,2.0638229399508177,nan,0.11366322661674615,0.3651634845357263,nan,0.706076952534893,nan
1074,fa-en,bl,zscore,-0.5780588270324853,4,nan,0.6269027785421906,nan,-0.7906936905061765,0.3651634845357263,nan,-2.5136078807016817,nan
1075,fa-en,bl,zscore,0.011535711786255579,4,nan,0.043153962969935775,nan,-0.8911777924087235,0.42532965912950677,nan,0.4688370174543033,nan
1076,fa-en,bl,zscore,0.5148026488344746,4,nan,1.031036573938367,nan,-0.23803113004216825,0.9668252304735315,nan,0.2993799209681678,nan
1077,fa-en,bl,zscore,-0.05978707309236611,4,nan,-0.0017497920740838216,nan,-0.6902095886036296,0.9668252304735315,nan,-0.5140141421652826,nan
1078,fa-en,bl,zscore,0.9374760619183603,4,nan,2.0638229399508177,nan,0.013179124714199169,0.9668252304735315,nan,0.706076952534893,nan
1079,fa-en,bl,zscore,-0.01847987384488889,4,nan,0.7167102886302297,nan,-0.8409357414574501,0.6659943575046289,nan,-0.615688400056964,nan
1080,fa-en,bl,zscore,0.5205988295920854,4,nan,2.0638229399508177,nan,-0.8409357414574501,0.9668252304735315,nan,-0.10731711059855745,nan
1081,fa-en,bl,zscore,1.0882022147721808,4,nan,2.0638229399508177,nan,0.616083736129481,0.9668252304735315,nan,0.706076952534893,nan
1082,fa-en,bl,zscore,-0.44541791650595,4,nan,0.13296147305797495,nan,-1.0921459962138176,0.0643326115668236,nan,-0.8868197544347808,nan
1083,fa-en,bl,zscore,0.07917249707587759,4,nan,-0.3609798324262406,nan,-0.6902095886036296,0.9668252304735315,nan,0.40105417885984906,nan
1084,fa-en,bl,zscore,-0.143940535191759,4,nan,-0.540594852602319,nan,-0.7404516395549031,0.8464928812859706,nan,-0.14120852989578456,nan
1085,fa-en,bl,zscore,-0.7171133687868018,4,nan,-0.4956910975582994,nan,-1.041903945262544,0.0643326115668236,nan,-1.3951910438931874,nan
1086,fa-en,bl,zscore,0.22825057473563853,4,nan,1.0759403289823866,nan,0.515599634226934,-0.5373291343709817,nan,-0.14120852989578456,nan
1087,fa-en,bl,zscore,1.0505206765587256,4,nan,2.0638229399508177,nan,0.4653575832756605,0.9668252304735315,nan,0.706076952534893,nan
1088,fa-en,bl,zscore,0.3682011956093766,4,nan,1.9740154298627783,nan,-0.037062926237074315,-0.3568306105896401,nan,-0.10731711059855745,nan
1089,fa-en,bl,zscore,1.0354791329102806,4,nan,2.0638229399508177,nan,0.4653575832756605,0.906659055879751,nan,0.706076952534893,nan
1090,fa-en,bl,zscore,0.6288863441361849,4,nan,2.0638229399508177,nan,0.415115532324387,-0.29666443599585957,nan,0.3332713402653949,nan
1091,fa-en,bl,zscore,0.7317011544766975,4,nan,2.0638229399508177,nan,-0.3887572828959887,0.5456620083170679,nan,0.706076952534893,nan
1092,fa-en,bl,zscore,0.6361791143954041,4,nan,2.0638229399508177,nan,-0.8911777924087235,0.6659943575046289,nan,0.706076952534893,nan
1093,fa-en,bl,zscore,-0.37119218362626544,4,nan,0.8065177987182689,nan,-0.9916618943112705,-0.7178276581523233,nan,-0.5817969807597368,nan
1094,fa-en,bl,zscore,0.8449011273017474,4,nan,2.0638229399508177,nan,0.3648734813731136,0.2448311353481652,nan,0.706076952534893,nan
1095,fa-en,bl,zscore,0.9928355328755719,4,nan,2.0638229399508177,nan,0.415115532324387,0.78632670669219,nan,0.706076952534893,nan
1096,fa-en,bl,zscore,-0.07406927235730315,4,nan,0.4023840033220925,nan,-1.242872149067638,0.2448311353481652,nan,0.2993799209681678,nan
1097,fa-en,bl,zscore,-0.058100526048273704,4,nan,-0.3609798324262406,nan,-1.5443244547752788,0.9668252304735315,nan,0.706076952534893,nan
1098,fa-en,bl,zscore,0.45682576086268417,4,nan,2.0638229399508177,nan,0.6663257870807545,0.9668252304735315,nan,-1.8696709140543668,nan
1099,fa-en,bl,zscore,0.3439489227824652,4,nan,1.031036573938367,nan,-0.4892413847985357,0.3651634845357263,nan,0.4688370174543033,nan
1100,fa-en,bl,zscore,-0.9607722720767957,4,nan,-0.0017497920740838216,nan,-1.3935983019214584,-1.018658531121226,nan,-1.4290824631904144,nan
1101,fa-en,bl,zscore,-1.4196848627601928,4,nan,-1.4386699534827108,nan,-1.3433562509701849,-0.41699678518342065,nan,-2.4797164614044545,nan
1102,fa-en,bl,zscore,-0.33952430167686676,4,nan,-0.4956910975582994,nan,-0.4389993338472622,0.12449878616060413,nan,-0.5479055614625098,nan
1103,fa-en,bl,zscore,-0.2931874291660551,4,nan,-0.09155730216212302,nan,-0.7906936905061765,-0.6576614835585428,nan,0.367162759562622,nan
1104,fa-en,bl,zscore,1.0882022147721808,4,nan,2.0638229399508177,nan,0.616083736129481,0.9668252304735315,nan,0.706076952534893,nan
1105,fa-en,bl,zscore,0.6513578031444249,4,nan,2.0638229399508177,nan,-0.4389993338472622,0.5456620083170679,nan,0.4349455981570762,nan
1106,fa-en,bl,zscore,-0.14962550153923682,4,nan,0.49219151341013173,nan,-0.8409357414574501,-0.17633208680829854,nan,-0.07342569130133034,nan
1107,fa-en,bl,zscore,-1.4700763674111688,4,nan,-1.3937661984386913,nan,-1.142388047165091,-0.8983261819336649,nan,-2.4458250421072276,nan
1108,fa-en,bl,zscore,0.08130868435669837,4,nan,-0.1813648122501622,nan,-0.4892413847985357,0.42532965912950677,nan,0.5705112753459846,nan
1109,fa-en,bl,zscore,0.45676721544482923,4,nan,0.5819990234981709,nan,0.11366322661674615,0.42532965912950677,nan,0.706076952534893,nan
1110,fa-en,bl,zscore,-0.7343418047434603,4,nan,-0.04665354711810342,nan,-0.8911777924087235,-1.0788247057150064,nan,-0.9207111737320078,nan
1111,fa-en,bl,zscore,0.2920383807325114,4,nan,-0.1364610572061426,nan,-0.18778907909089476,0.78632670669219,nan,0.706076952534893,nan
1112,fa-en,bl,zscore,-1.3735393161939866,4,nan,-1.6182849736587892,nan,-0.8409357414574501,-1.1991570549025676,nan,-1.8357794947571395,nan
1113,fa-en,bl,zscore,-1.2513155062809798,4,nan,-0.765113627822417,nan,-1.142388047165091,-2.041483499215495,nan,-1.0562768509209164,nan
1114,fa-en,bl,zscore,1.2012468294125462,4,nan,2.0638229399508177,nan,1.0682621946909423,0.9668252304735315,nan,0.706076952534893,nan
1115,fa-en,bl,zscore,-0.4056897782537619,4,nan,-0.765113627822417,nan,-0.8409357414574501,0.12449878616060413,nan,-0.14120852989578456,nan
1116,fa-en,bl,zscore,0.20727707363112804,4,nan,-0.04665354711810342,nan,-0.037062926237074315,0.5456620083170679,nan,0.367162759562622,nan
1117,fa-en,bl,zscore,0.502021923785968,4,nan,0.9412290638503277,nan,0.9175360418371219,-0.116165912214518,nan,0.2654885016709407,nan
1118,fa-en,bl,zscore,0.10394140603460496,4,nan,-0.1364610572061426,nan,-0.3385152319447152,0.18466496075438465,nan,0.706076952534893,nan
1119,fa-en,bl,zscore,-1.1965934439715353,4,nan,-0.8100173828664365,nan,-0.9414198433599971,-1.1991570549025676,nan,-1.8357794947571395,nan
1120,fa-en,bl,zscore,0.07530388825326396,4,nan,0.13296147305797495,nan,-0.8911777924087235,0.7261605320984095,nan,0.3332713402653949,nan
1121,fa-en,bl,zscore,-0.32311358469380846,4,nan,0.13296147305797495,nan,-0.8409357414574501,-0.4771629597772012,nan,-0.10731711059855745,nan
1122,fa-en,bl,zscore,-0.1146494894039919,4,nan,-0.6304023626903582,nan,-0.3385152319447152,0.2448311353481652,nan,0.2654885016709407,nan
1123,fa-en,bl,zscore,-0.28064900200457865,4,nan,-0.4956910975582994,nan,-0.7906936905061765,0.30499730994194574,nan,-0.14120852989578456,nan
1124,fa-en,bl,zscore,-0.4619966969484155,4,nan,0.35748024827807295,nan,-1.2931142000189115,-0.29666443599585957,nan,-0.615688400056964,nan
1125,fa-en,bl,zscore,-0.3686472085834599,4,nan,0.4023840033220925,nan,-0.9916618943112705,-0.7779938327461039,nan,-0.10731711059855745,nan
1126,fa-en,bl,zscore,-0.29897114418584264,4,nan,0.35748024827807295,nan,-0.8409357414574501,-0.5373291343709817,nan,-0.17509994919301164,nan
1127,fa-en,bl,zscore,1.2138073421503646,4,nan,2.0638229399508177,nan,1.1185042456422158,0.9668252304735315,nan,0.706076952534893,nan
1128,fa-en,bl,zscore,0.47504225817590184,4,nan,0.22276898314601415,nan,0.6663257870807545,0.30499730994194574,nan,0.706076952534893,nan
1129,fa-en,bl,zscore,0.36381558833391925,4,nan,1.3453628592465041,nan,-0.6902095886036296,0.3651634845357263,nan,0.4349455981570762,nan
1130,fa-en,bl,zscore,-0.03268882409779457,4,nan,0.31257649323405334,nan,-0.8409357414574501,0.0643326115668236,nan,0.3332713402653949,nan
1131,fa-en,bl,zscore,0.9804303783224382,4,nan,2.0638229399508177,nan,0.6663257870807545,0.4854958337232873,nan,0.706076952534893,nan
1132,fa-en,bl,zscore,0.9703508964952465,4,nan,2.0638229399508177,nan,0.5658416851782075,0.5456620083170679,nan,0.706076952534893,nan
1133,fa-en,bl,zscore,-0.2862700242198777,4,nan,0.13296147305797495,nan,-0.8409357414574501,-0.8381600073398844,nan,0.40105417885984906,nan
1134,fa-en,bl,zscore,1.0505206765587256,4,nan,2.0638229399508177,nan,0.4653575832756605,0.9668252304735315,nan,0.706076952534893,nan
1135,fa-en,bl,zscore,0.03207818241374255,4,nan,-0.1813648122501622,nan,-0.3887572828959887,0.3651634845357263,nan,0.3332713402653949,nan
1136,fa-en,bl,zscore,0.2175753993668864,4,nan,0.13296147305797495,nan,-0.4389993338472622,0.6058281829108484,nan,0.5705112753459846,nan
1137,fa-en,bl,zscore,1.226367854888183,4,nan,2.0638229399508177,nan,1.1687462965934894,0.9668252304735315,nan,0.706076952534893,nan
1138,fa-en,bl,zscore,0.06028917244427723,2,nan,-0.5854986076463385,nan,nan,nan,nan,0.706076952534893,nan
1139,fa-en,bl,zscore,0.05900755435900279,2,nan,-0.1813648122501622,nan,nan,nan,nan,0.2993799209681678,nan
1140,fa-en,bl,zscore,0.8236530081926103,2,nan,0.9412290638503277,nan,nan,nan,nan,0.706076952534893,nan
1141,fa-en,bl,zscore,-0.551037992991085,2,nan,-0.1813648122501622,nan,nan,nan,nan,-0.9207111737320078,nan
1142,fa-en,bl,zscore,0.9134605182806494,2,nan,1.120844084026406,nan,nan,nan,nan,0.706076952534893,nan
1143,fa-en,bl,zscore,0.9583642733246691,2,nan,1.2106515941144453,nan,nan,nan,nan,0.706076952534893,nan
1144,fa-en,bl,zscore,0.9808161508466788,2,nan,1.2555553491584648,nan,nan,nan,nan,0.706076952534893,nan
1145,fa-en,bl,zscore,0.8236530081926103,2,nan,0.9412290638503277,nan,nan,nan,nan,0.706076952534893,nan
1146,fa-en,bl,zscore,0.756297375626581,2,nan,0.8065177987182689,nan,nan,nan,nan,0.706076952534893,nan
1147,fa-en,bl,zscore,0.8910086407586397,2,nan,1.0759403289823866,nan,nan,nan,nan,0.706076952534893,nan
1148,fa-en,bl,zscore,0.5766823554505025,2,nan,0.4472877583661121,nan,nan,nan,nan,0.706076952534893,nan
1149,fa-en,bl,zscore,0.15009668253231642,2,nan,-0.40588358747026015,nan,nan,nan,nan,0.706076952534893,nan
1150,fa-en,bl,zscore,0.39706733527442417,2,nan,0.08805771801395537,nan,nan,nan,nan,0.706076952534893,nan
1151,fa-en,bl,zscore,0.06028917244427723,2,nan,-0.5854986076463385,nan,nan,nan,nan,0.706076952534893,nan
1152,fa-en,bl,zscore,0.5991342329725123,2,nan,0.49219151341013173,nan,nan,nan,nan,0.706076952534893,nan
1153,fa-en,bl,zscore,-0.775556768211183,2,nan,-0.6304023626903582,nan,nan,nan,nan,-0.9207111737320078,nan
1154,fa-en,bl,zscore,0.4800870594037927,2,nan,0.6269027785421906,nan,nan,nan,nan,0.3332713402653949,nan
1155,fa-en,bl,zscore,-1.4084813991117056,2,nan,-0.540594852602319,nan,nan,nan,nan,-2.276367945621092,nan
1156,fa-en,bl,zscore,-0.5556897488076317,2,nan,-0.4956910975582994,nan,nan,nan,nan,-0.615688400056964,nan
1157,fa-en,bl,zscore,-0.07442209268778155,2,nan,-0.8549211379104561,nan,nan,nan,nan,0.706076952534893,nan
1158,fa-en,bl,zscore,-0.12611363369047182,2,nan,-0.5854986076463385,nan,nan,nan,nan,0.3332713402653949,nan
1159,fa-en,bl,zscore,0.6664898655385418,2,nan,0.6269027785421906,nan,nan,nan,nan,0.706076952534893,nan
1160,fa-en,bl,zscore,-0.41120025551792855,2,nan,-1.52847746357075,nan,nan,nan,nan,0.706076952534893,nan
1161,fa-en,bl,zscore,-0.3662965004739089,2,nan,-1.4386699534827108,nan,nan,nan,nan,0.706076952534893,nan
1162,fa-en,bl,zscore,-0.09687397020979138,2,nan,-0.8998248929544758,nan,nan,nan,nan,0.706076952534893,nan
1163,fa-en,bl,zscore,-1.7689930575491366,2,nan,-0.8549211379104561,nan,nan,nan,nan,-2.6830649771878172,nan
1164,fa-en,bl,zscore,1.3849499462428554,2,nan,2.0638229399508177,nan,nan,nan,nan,0.706076952534893,nan
1165,fa-en,bl,zscore,0.2623560701423654,2,nan,-0.1813648122501622,nan,nan,nan,nan,0.706076952534893,nan
1166,fa-en,bl,zscore,0.39706733527442417,2,nan,0.08805771801395537,nan,nan,nan,nan,0.706076952534893,nan
1167,fa-en,bl,zscore,-1.3004465612897782,2,nan,-0.765113627822417,nan,nan,nan,nan,-1.8357794947571395,nan
1168,fa-en,bl,zscore,-0.36335356877106156,2,nan,-0.5854986076463385,nan,nan,nan,nan,-0.14120852989578456,nan
1169,fa-en,bl,zscore,0.7101120024972869,2,nan,1.120844084026406,nan,nan,nan,nan,0.2993799209681678,nan
1170,fa-en,bl,zscore,0.3746154577524144,2,nan,0.043153962969935775,nan,nan,nan,nan,0.706076952534893,nan
1171,fa-en,bl,zscore,0.1725485600543262,2,nan,-0.3609798324262406,nan,nan,nan,nan,0.706076952534893,nan
1172,fa-en,bl,zscore,-0.6734553042910769,2,nan,-0.765113627822417,nan,nan,nan,nan,-0.5817969807597368,nan
1173,fa-en,bl,zscore,-0.18459296065183278,2,nan,0.043153962969935775,nan,nan,nan,nan,-0.41233988427360135,nan
1174,fa-en,bl,zscore,0.3521635802304046,2,nan,-0.0017497920740838216,nan,nan,nan,nan,0.706076952534893,nan
1175,fa-en,bl,zscore,-0.3858054462930714,2,nan,-0.6304023626903582,nan,nan,nan,nan,-0.14120852989578456,nan
1176,fa-en,bl,zscore,0.8012011306706006,2,nan,0.8963253088063081,nan,nan,nan,nan,0.706076952534893,nan
1177,fa-en,bl,zscore,-0.7225836091232183,2,nan,-1.303958688350652,nan,nan,nan,nan,-0.14120852989578456,nan
1178,fa-en,bl,zscore,0.4419710903184438,2,nan,0.17786522810199457,nan,nan,nan,nan,0.706076952534893,nan
1179,fa-en,bl,zscore,0.6440379880165319,2,nan,0.5819990234981709,nan,nan,nan,nan,0.706076952534893,nan
1180,fa-en,bl,zscore,0.6664898655385418,2,nan,0.6269027785421906,nan,nan,nan,nan,0.706076952534893,nan
1181,fa-en,bl,zscore,0.6215861104945222,2,nan,0.5370952684541513,nan,nan,nan,nan,0.706076952534893,nan
1182,fa-en,bl,zscore,-0.029518337643761994,2,nan,-0.765113627822417,nan,nan,nan,nan,0.706076952534893,nan
1183,fa-en,bl,zscore,0.307259825186385,2,nan,-0.09155730216212302,nan,nan,nan,nan,0.706076952534893,nan
1184,fa-en,bl,zscore,0.756297375626581,2,nan,0.8065177987182689,nan,nan,nan,nan,0.706076952534893,nan
1185,fa-en,bl,zscore,0.195000437576336,2,nan,-0.316076077382221,nan,nan,nan,nan,0.706076952534893,nan
1186,fa-en,bl,zscore,0.46442296784045356,2,nan,0.22276898314601415,nan,nan,nan,nan,0.706076952534893,nan
1187,fa-en,bl,zscore,1.0032680283686888,2,nan,1.3004591042024845,nan,nan,nan,nan,0.706076952534893,nan
1188,fa-en,bl,zscore,0.6889417430605516,2,nan,0.6718065335862101,nan,nan,nan,nan,0.706076952534893,nan
1189,fa-en,bl,zscore,1.3849499462428554,2,nan,2.0638229399508177,nan,nan,nan,nan,0.706076952534893,nan
1190,fa-en,bl,zscore,1.3849499462428554,2,nan,2.0638229399508177,nan,nan,nan,nan,0.706076952534893,nan
1191,fa-en,bl,zscore,0.3746154577524144,2,nan,0.043153962969935775,nan,nan,nan,nan,0.706076952534893,nan
1192,fa-en,bl,zscore,0.10519292748829681,2,nan,-0.4956910975582994,nan,nan,nan,nan,0.706076952534893,nan
1193,fa-en,bl,zscore,-0.0981555882950658,2,nan,-0.4956910975582994,nan,nan,nan,nan,0.2993799209681678,nan
1194,fa-en,bl,zscore,0.7338454981045712,2,nan,0.7616140436742493,nan,nan,nan,nan,0.706076952534893,nan
1195,fa-en,bl,zscore,0.008597631441586956,2,nan,-0.316076077382221,nan,nan,nan,nan,0.3332713402653949,nan
1196,fa-en,bl,zscore,0.195000437576336,2,nan,-0.316076077382221,nan,nan,nan,nan,0.706076952534893,nan
1197,fa-en,bl,zscore,0.46442296784045356,2,nan,0.22276898314601415,nan,nan,nan,nan,0.706076952534893,nan
1198,fa-en,bl,zscore,-0.4027511559416849,2,nan,-0.6304023626903582,nan,nan,nan,nan,-0.17509994919301164,nan
1199,fa-en,bl,zscore,-0.0070664601217521605,2,nan,-0.7202098727783973,nan,nan,nan,nan,0.706076952534893,nan
1200,fa-en,bl,zscore,-0.6734553042910769,2,nan,-0.765113627822417,nan,nan,nan,nan,-0.5817969807597368,nan
1201,fa-en,bl,zscore,-0.05197021516577177,2,nan,-0.8100173828664365,nan,nan,nan,nan,0.706076952534893,nan
1202,fa-en,bl,zscore,0.037837294922267395,2,nan,-0.6304023626903582,nan,nan,nan,nan,0.706076952534893,nan
1203,fa-en,bl,zscore,-0.14177772525381094,2,nan,-0.9896324030425149,nan,nan,nan,nan,0.706076952534893,nan
1204,fa-en,bl,zscore,0.2597928339718166,2,nan,0.6269027785421906,nan,nan,nan,nan,-0.10731711059855745,nan
1205,fa-en,bl,zscore,-1.7689930575491366,2,nan,-0.8549211379104561,nan,nan,nan,nan,-2.6830649771878172,nan
1206,fa-en,bl,zscore,-0.25403711286385994,2,nan,-1.2141511782626129,nan,nan,nan,nan,0.706076952534893,nan
1207,fa-en,bl,zscore,-0.45145225474540146,2,nan,-1.303958688350652,nan,nan,nan,nan,0.40105417885984906,nan
1208,fa-en,bl,zscore,-0.2989408679078795,2,nan,-1.303958688350652,nan,nan,nan,nan,0.706076952534893,nan
1209,fa-en,bl,zscore,-0.7687689822525123,2,nan,-0.9896324030425149,nan,nan,nan,nan,-0.5479055614625098,nan
1210,fa-en,bl,zscore,-0.6200549391746875,2,nan,-1.5733812186147698,nan,nan,nan,nan,0.3332713402653949,nan
1211,fa-en,bl,zscore,-0.45738562864722254,2,nan,-1.2141511782626129,nan,nan,nan,nan,0.2993799209681678,nan
1212,fa-en,bl,zscore,-0.34384462295189916,2,nan,-1.3937661984386913,nan,nan,nan,nan,0.706076952534893,nan
1213,fa-en,bl,zscore,1.3849499462428554,2,nan,2.0638229399508177,nan,nan,nan,nan,0.706076952534893,nan
1214,fa-en,bl,zscore,0.3746154577524144,2,nan,0.043153962969935775,nan,nan,nan,nan,0.706076952534893,nan
1215,fa-en,bl,zscore,0.6440379880165319,2,nan,0.5819990234981709,nan,nan,nan,nan,0.706076952534893,nan
1216,fa-en,bl,zscore,-1.611829914895068,2,nan,-0.540594852602319,nan,nan,nan,nan,-2.6830649771878172,nan
1217,fa-en,bl,zscore,0.06028917244427723,2,nan,-0.5854986076463385,nan,nan,nan,nan,0.706076952534893,nan
1218,fa-en,bl,zscore,-1.3453503163337979,2,nan,-0.8549211379104561,nan,nan,nan,nan,-1.8357794947571395,nan
1219,fa-en,bl,zscore,0.6889417430605516,2,nan,0.6718065335862101,nan,nan,nan,nan,0.706076952534893,nan
1220,fa-en,bl,zscore,0.5991342329725123,2,nan,0.49219151341013173,nan,nan,nan,nan,0.706076952534893,nan
1221,fa-en,bl,zscore,-0.3578474008976653,2,nan,-0.540594852602319,nan,nan,nan,nan,-0.17509994919301164,nan
1222,fa-en,bl,zscore,-0.6285515492470573,2,nan,-0.6753061177343778,nan,nan,nan,nan,-0.5817969807597368,nan
1223,fa-en,bl,zscore,0.3521635802304046,2,nan,-0.0017497920740838216,nan,nan,nan,nan,0.706076952534893,nan
1224,fa-en,bl,zscore,-0.0981555882950658,2,nan,-0.4956910975582994,nan,nan,nan,nan,0.2993799209681678,nan
1225,fa-en,bl,zscore,-0.4993464519883948,2,nan,-0.45078734251427977,nan,nan,nan,nan,-0.5479055614625098,nan
1226,fa-en,bl,zscore,0.46442296784045356,2,nan,0.22276898314601415,nan,nan,nan,nan,0.706076952534893,nan
1227,fa-en,bl,zscore,0.7338454981045712,2,nan,0.7616140436742493,nan,nan,nan,nan,0.706076952534893,nan
1228,fa-en,bl,zscore,0.39706733527442417,2,nan,0.08805771801395537,nan,nan,nan,nan,0.706076952534893,nan
1229,fa-en,bl,zscore,-0.5595346030634549,2,nan,0.7167102886302297,nan,nan,nan,nan,-1.8357794947571395,nan
1230,fa-en,bl,zscore,0.7113936205825613,2,nan,0.7167102886302297,nan,nan,nan,nan,0.706076952534893,nan
1231,fa-en,bl,zscore,0.0856839816691344,2,nan,0.31257649323405334,nan,nan,nan,nan,-0.14120852989578456,nan
1232,fa-en,bl,zscore,1.3624980687208454,2,nan,2.018919184906798,nan,nan,nan,nan,0.706076952534893,nan
1233,fa-en,bl,zscore,0.12764480501030662,2,nan,-0.45078734251427977,nan,nan,nan,nan,0.706076952534893,nan
1234,fa-en,bl,zscore,0.2848079476643752,2,nan,-0.1364610572061426,nan,nan,nan,nan,0.706076952534893,nan
1235,fa-en,bl,zscore,0.4868748453624634,2,nan,0.26767273819003373,nan,nan,nan,nan,0.706076952534893,nan
1236,fa-en,bl,zscore,-0.36335356877106156,2,nan,-0.5854986076463385,nan,nan,nan,nan,-0.14120852989578456,nan
1237,fa-en,bl,zscore,-0.10366175616846204,2,nan,-0.540594852602319,nan,nan,nan,nan,0.3332713402653949,nan
1238,fa-en,bl,zscore,-0.07442209268778155,2,nan,-0.8549211379104561,nan,nan,nan,nan,0.706076952534893,nan
1239,fa-en,bl,zscore,0.6664898655385418,2,nan,0.6269027785421906,nan,nan,nan,nan,0.706076952534893,nan
1240,fa-en,bl,zscore,-0.08628884049142371,2,nan,-0.6753061177343778,nan,nan,nan,nan,0.5027284367515303,nan
1241,fa-en,bl,zscore,-0.11975305376022599,2,nan,-0.8100173828664365,nan,nan,nan,nan,0.5705112753459846,nan
