SEGID,LANGPAIR,ANNOTYPE,NUMANNOT,ANNOTATOR_01,ANNOTATOR_02,ANNOTATOR_03,ANNOTATOR_04,ANNOTATOR_05,ANNOTATOR_06,ANNOTATOR_07,ANNOTATOR_08,ANNOTATOR_09,ANNOTATOR_10,ANNOTATOR_11,ANNOTATOR_12,ANNOTATOR_13,ANNOTATOR_14,ANNOTATOR_15,ANNOTATOR_16,ANNOTATOR_17,ANNOTATOR_18,ANNOTATOR_19,ANNOTATOR_20,ANNOTATOR_21,ANNOTATOR_22,ANNOTATOR_23,ANNOTATOR_24,ANNOTATOR_25,ANNOTATOR_26
577,ko-en,bl,10,nan,-0.5429551931472308,-1.429935415658475,-0.9041278615228271,-0.12434607472616149,-0.3482532700895588,nan,-0.259117495780822,-0.39677612268113016,nan,nan,nan,nan,-2.0442554620166016,nan,-0.03458041523665247,nan,-0.5506623055511926,nan,nan,nan,nan,nan,nan,nan,nan
578,ko-en,bl,10,nan,0.5788636139722858,0.5584487500374576,0.1163297155443588,0.6712708217124096,1.2780616685534427,nan,1.0647482856814106,-0.08246250742469263,nan,nan,nan,nan,0.8324236966232708,nan,0.8352049442750841,nan,-0.37170113281135425,nan,nan,nan,nan,nan,nan,nan,nan
579,ko-en,bl,10,nan,0.3918938127856997,-1.0790440923003692,-0.6017700609103276,-1.2609416410669774,-0.10908930852441154,nan,-1.8735879609786668,-0.6063185328520885,nan,nan,nan,nan,-1.2597066005693636,nan,0.18286592464128165,nan,-0.300116663715419,nan,nan,nan,nan,nan,nan,nan,nan
580,ko-en,bl,10,nan,-1.0571221464103426,-0.6111889944895615,-0.7151542361400149,0.14085955742002887,0.8475665377361776,nan,1.0647482856814106,0.5461647230881824,nan,nan,nan,nan,0.8324236966232708,nan,0.8352049442750841,nan,0.27255908905206333,nan,nan,nan,nan,nan,nan,nan,nan
581,ko-en,bl,10,nan,0.5321211636756393,0.0028708213871234895,-0.7529489612165774,-1.22305512218895,-0.4917516470286472,nan,1.0647482856814106,-0.1348481099674322,nan,nan,nan,nan,-1.4049934267632964,nan,0.40031226451921575,nan,-0.7654157128389983,nan,nan,nan,nan,nan,nan,nan,nan
582,ko-en,bl,10,nan,-0.35598539196064477,-1.3422125848189486,-1.0175120367525143,-0.2758921502382703,-0.7309156085937946,nan,-1.5829832772430545,-0.5015473277666094,nan,nan,nan,nan,-0.7947887567487781,nan,-0.40734556931311094,nan,-0.300116663715419,nan,nan,nan,nan,nan,nan,nan,nan
583,ko-en,bl,10,nan,-2.2724258541231523,-1.4006944720452996,-1.2820751122884515,-1.3746011977010588,-0.5874172316547062,nan,-2.1641926447142787,-0.39677612268113016,nan,nan,nan,nan,-1.8117965401063088,nan,-0.22096299227488173,nan,0.1651823854081604,nan,nan,nan,nan,nan,nan,nan,nan
584,ko-en,bl,10,nan,0.48537871337899274,1.1140266786877917,0.9478136672287325,0.6333843028343824,0.7519009531101187,nan,1.0647482856814106,-0.08246250742469263,nan,nan,nan,nan,0.8324236966232708,nan,0.8352049442750841,nan,1.1673649527512544,nan,nan,nan,nan,nan,nan,nan,nan
585,ko-en,bl,10,nan,0.4386362630823462,0.03211176500029897,0.5320716913865456,-0.2001191124822159,0.8475665377361776,nan,0.935590648465583,0.2318511078317449,nan,nan,nan,nan,0.8614810618620574,nan,0.8352049442750841,nan,0.7378581381756427,nan,nan,nan,nan,nan,nan,nan,nan
586,ko-en,bl,10,nan,0.5788636139722858,0.646171580876984,0.2297138907740461,0.7091573405904368,0.5127369915449714,nan,0.96788005776954,0.1270799027462657,nan,nan,nan,nan,0.8614810618620574,nan,0.8352049442750841,nan,0.308351323600031,nan,nan,nan,nan,nan,nan,nan,nan
587,ko-en,bl,10,nan,0.5321211636756393,0.9385810170087389,0.45648224123342074,0.747043859468464,-0.10908930852441154,nan,1.0647482856814106,0.2318511078317449,nan,nan,nan,nan,0.7743089661456977,nan,0.8352049442750841,nan,0.5588969654358045,nan,nan,nan,nan,nan,nan,nan,nan
588,ko-en,bl,10,nan,0.48537871337899274,0.821617242556037,0.5320716913865456,0.6712708217124096,-0.06125651621138207,nan,0.8710118298576692,0.2318511078317449,nan,nan,nan,nan,0.8033663313844842,nan,0.8041411814353792,nan,0.5231047308878368,nan,nan,nan,nan,nan,nan,nan,nan
589,ko-en,bl,10,nan,0.48537871337899274,1.0263038478482653,-0.4883858856806403,1.0880225293707086,0.9432321223622366,nan,1.0647482856814106,1.0700207485155782,nan,nan,nan,nan,0.8324236966232708,nan,0.8352049442750841,nan,1.2031571872992222,nan,nan,nan,nan,nan,nan,nan,nan
590,ko-en,bl,10,nan,0.4386362630823462,-1.5176582464980015,-0.4127964355275154,0.5954977839563552,-0.5395844393416767,nan,-1.8735879609786668,-0.39677612268113016,nan,nan,nan,nan,-1.6374523486735892,nan,-2.115852525496879,nan,-0.19273996007151606,nan,nan,nan,nan,nan,nan,nan,nan
591,ko-en,bl,10,nan,0.48537871337899274,0.29528025751887826,-0.4883858856806403,0.7849303783464912,0.5605697838580009,nan,0.8387224205537124,-0.08246250742469263,nan,nan,nan,nan,0.8033663313844842,nan,0.8352049442750841,nan,-0.6580390091950954,nan,nan,nan,nan,nan,nan,nan,nan
592,ko-en,bl,10,nan,0.5321211636756393,-1.5468991901111768,-0.9419225865993895,0.7091573405904368,-0.3960860624025883,nan,-1.2600891842034856,-0.18723371251017182,nan,nan,nan,nan,-0.5042151043609122,nan,-0.9354295375880939,nan,-0.5506623055511926,nan,nan,nan,nan,nan,nan,nan,nan
593,ko-en,bl,10,nan,0.48537871337899274,0.8800991297823879,-0.37500171045095293,-0.35166518799432467,-0.20475489315047046,nan,1.0647482856814106,0.02230869766078654,nan,nan,nan,nan,-0.7947887567487781,nan,0.40031226451921575,nan,-0.049571021879645474,nan,nan,nan,nan,nan,nan,nan,nan
594,ko-en,bl,10,nan,-1.8050013511566871,0.821617242556037,-0.7907436862931398,-1.2609416410669774,-0.9700795701589419,nan,0.2898024623864452,-0.08246250742469263,nan,nan,nan,nan,-2.0442554620166016,nan,-2.0226612369777643,nan,0.809442607271578,nan,nan,nan,nan,nan,nan,nan,nan
595,ko-en,bl,10,nan,0.6723485145655789,1.0263038478482653,0.91001894215217,1.0880225293707086,1.2302288762404134,nan,1.0647482856814106,1.227177556143797,nan,nan,nan,nan,0.8324236966232708,nan,0.8352049442750841,nan,1.6684562364228015,nan,nan,nan,nan,nan,nan,nan,nan
596,ko-en,bl,10,nan,0.5321211636756393,1.0847857350746162,-0.6773595110634525,0.747043859468464,-0.2525876854634999,nan,-0.12995985856499442,-0.08246250742469263,nan,nan,nan,nan,-1.8699112705838818,nan,0.7730774185956742,nan,-0.33590889826338666,nan,nan,nan,nan,nan,nan,nan,nan
597,ko-en,bl,10,nan,0.48537871337899274,1.0847857350746162,1.3257609179943568,1.0880225293707086,1.3258944608664722,nan,1.0647482856814106,2.379660812084068,nan,nan,nan,nan,0.8614810618620574,nan,0.8352049442750841,nan,1.6684562364228015,nan,nan,nan,nan,nan,nan,nan,nan
598,ko-en,bl,10,nan,0.48537871337899274,0.8508581861692124,1.3257609179943568,0.7091573405904368,1.4215600454925312,nan,1.0647482856814106,2.012961594284891,nan,nan,nan,nan,0.8324236966232708,nan,0.8352049442750841,nan,1.310533890943125,nan,nan,nan,nan,nan,nan,nan,nan
599,ko-en,bl,10,nan,0.3918938127856997,-0.698911825329088,-0.4883858856806403,0.7091573405904368,-0.2525876854634999,nan,0.06377659725874694,0.9128639408873596,nan,nan,nan,nan,-0.3879856434057659,nan,0.40031226451921575,nan,-0.26432442916745136,nan,nan,nan,nan,nan,nan,nan,nan
600,ko-en,bl,10,nan,0.859318315752165,1.0847857350746162,-0.3372069853743905,0.6712708217124096,1.2302288762404134,nan,1.0647482856814106,0.7557071332591407,nan,nan,nan,nan,0.8324236966232708,nan,0.8352049442750841,nan,1.310533890943125,nan,nan,nan,nan,nan,nan,nan,nan
601,ko-en,bl,10,nan,0.5321211636756393,0.2660393139057028,-0.4883858856806403,0.5954977839563552,-0.3482532700895588,nan,0.7741436019457986,0.28423671037448445,nan,nan,nan,nan,0.8033663313844842,nan,0.8041411814353792,nan,1.2389494218471897,nan,nan,nan,nan,nan,nan,nan,nan
602,ko-en,bl,10,nan,0.48537871337899274,-0.4357433328105087,-0.6773595110634525,0.6712708217124096,1.4693928378055607,nan,1.0647482856814106,1.855804786656672,nan,nan,nan,nan,0.8033663313844842,nan,0.8352049442750841,nan,1.4537028291349956,nan,nan,nan,nan,nan,nan,nan,nan
603,ko-en,bl,10,nan,0.48537871337899274,-0.9035984306213164,-0.979717311675952,0.6333843028343824,0.17790744535376524,nan,1.0647482856814106,-0.08246250742469263,nan,nan,nan,nan,0.8324236966232708,nan,0.7109498929162645,nan,-0.8727924164829013,nan,nan,nan,nan,nan,nan,nan,nan
604,ko-en,bl,10,nan,-1.3843192984868684,-1.1375259795267203,-1.244280387211889,-1.185168603310923,-0.9700795701589419,nan,-1.3246680028113995,-0.5015473277666094,nan,nan,nan,nan,-2.015198096777815,nan,-1.7430873714204205,nan,-0.9801691201268042,nan,nan,nan,nan,nan,nan,nan,nan
605,ko-en,bl,10,nan,0.48537871337899274,0.9970629042350898,0.3808927910802959,0.6333843028343824,1.2780616685534427,nan,1.0647482856814106,0.4937791205454428,nan,nan,nan,nan,0.8033663313844842,nan,0.8352049442750841,nan,1.2747416563951575,nan,nan,nan,nan,nan,nan,nan,nan
606,ko-en,bl,10,nan,0.064696660709174,1.1140266786877917,1.2501714678412321,0.6712708217124096,1.8998879686228258,nan,1.0647482856814106,2.379660812084068,nan,nan,nan,nan,0.8324236966232708,nan,0.8352049442750841,nan,1.6684562364228015,nan,nan,nan,nan,nan,nan,nan,nan
607,ko-en,bl,10,nan,0.5321211636756393,1.1140266786877917,1.2501714678412321,1.0880225293707086,0.9432321223622366,nan,1.0647482856814106,1.0700207485155782,nan,nan,nan,nan,0.8033663313844842,nan,0.8352049442750841,nan,1.310533890943125,nan,nan,nan,nan,nan,nan,nan,nan
608,ko-en,bl,10,nan,0.5788636139722858,-1.0790440923003692,-0.5639753358337651,0.7091573405904368,-0.6830828162807651,nan,-2.1641926447142787,-0.08246250742469263,nan,nan,nan,nan,-1.9861407315390283,nan,-1.401385980183667,nan,-0.2285321946194837,nan,nan,nan,nan,nan,nan,nan,nan
609,ko-en,bl,10,nan,0.4386362630823462,0.8508581861692124,0.1163297155443588,0.6712708217124096,1.182396083927384,nan,-0.09767044926103753,2.379660812084068,nan,nan,nan,nan,0.8324236966232708,nan,0.8352049442750841,nan,-0.5506623055511926,nan,nan,nan,nan,nan,nan,nan,nan
610,ko-en,bl,10,nan,-1.711516450563394,-1.488417302884826,-1.3576645624415764,0.4439517084442464,-0.6830828162807651,nan,-2.131903235410322,0.2318511078317449,nan,nan,nan,nan,-0.6204445653160586,nan,-1.9915974741380595,nan,-0.6580390091950954,nan,nan,nan,nan,nan,nan,nan,nan
611,ko-en,bl,10,nan,0.5788636139722858,0.29528025751887826,-0.5261806107572027,0.6333843028343824,-0.06125651621138207,nan,-1.2923785935074426,-0.03007690488195305,nan,nan,nan,nan,0.8324236966232708,nan,0.8352049442750841,nan,0.05780568176425746,nan,nan,nan,nan,nan,nan,nan,nan
612,ko-en,bl,10,nan,-1.5712890996734545,-1.3422125848189486,-0.8285384113697022,-0.2758921502382703,-1.0657451547850008,nan,-0.8726162725560029,-0.34439052013839055,nan,nan,nan,nan,-2.0442554620166016,nan,-0.9664933004277987,nan,-0.5148700710032249,nan,nan,nan,nan,nan,nan,nan,nan
613,ko-en,bl,10,nan,0.5788636139722858,0.6169306372638086,-0.8663331364462646,-0.3137786691162975,-1.1135779470980303,nan,-0.8726162725560029,-0.34439052013839055,nan,nan,nan,nan,-0.5623298348384854,nan,-0.8422382490689793,nan,-0.6580390091950954,nan,nan,nan,nan,nan,nan,nan,nan
614,ko-en,bl,10,nan,0.48537871337899274,1.1140266786877917,-0.26161753522126563,0.6712708217124096,1.7563895916837375,nan,0.96788005776954,1.3319487612292762,nan,nan,nan,nan,0.8614810618620574,nan,0.8352049442750841,nan,-0.5148700710032249,nan,nan,nan,nan,nan,nan,nan,nan
615,ko-en,bl,10,nan,0.48537871337899274,-1.6053810773375279,-0.7907436862931398,-2.0565585375055484,-0.9222467778459124,nan,-1.8090091423707528,nan,nan,nan,nan,nan,-2.0442554620166016,nan,-0.7801107233895694,nan,-1.5886371074422543,-1.3394293025751418,nan,nan,nan,nan,nan,nan,nan
616,ko-en,bl,10,nan,0.5321211636756393,-1.1960078667530711,-1.4710487376712638,-0.3137786691162975,-0.30042047777652936,nan,-1.8090091423707528,nan,nan,nan,nan,nan,0.8614810618620574,nan,0.1207383989618719,nan,-0.9085846510308689,-0.34502832771326813,nan,nan,nan,nan,nan,nan,nan
617,ko-en,bl,10,nan,0.48537871337899274,1.1432676223009672,0.7966347669224827,1.0880225293707086,0.991064914675266,nan,1.0324588763774538,nan,nan,nan,nan,nan,0.8324236966232708,nan,0.8352049442750841,nan,0.05780568176425746,1.2343143970673547,nan,nan,nan,nan,nan,nan,nan
618,ko-en,bl,10,nan,0.4386362630823462,-0.23105672751828035,-0.7907436862931398,-0.9578494900427598,-0.778748400906824,nan,-1.3569574121153565,nan,nan,nan,nan,nan,-0.06835462577911343,nan,-1.836278659939535,nan,-0.9085846510308689,0.15217215971766865,nan,nan,nan,nan,nan,nan,nan
619,ko-en,bl,10,nan,0.5321211636756393,-0.5819480508763861,-1.1686909370587641,-1.2988281599450044,-0.013423723898352611,nan,1.0647482856814106,nan,nan,nan,nan,nan,0.8614810618620574,nan,-2.053724999817469,nan,-1.910767218373963,-1.3979234775670166,nan,nan,nan,nan,nan,nan,nan
620,ko-en,bl,10,nan,-1.8517438014533336,-1.5176582464980015,-1.244280387211889,0.747043859468464,-0.44391885471561776,nan,-0.06538103995708064,nan,nan,nan,nan,nan,-1.4049934267632964,nan,-1.0286208261072085,nan,-0.7654157128389983,-0.5790050276807678,nan,nan,nan,nan,nan,nan,nan
621,ko-en,bl,10,nan,0.3918938127856997,0.0028708213871234895,-0.979717311675952,0.6333843028343824,-0.8744139855328829,nan,-1.1309315469876582,nan,nan,nan,nan,nan,-1.6374523486735892,nan,-1.0596845889469133,nan,-0.8727924164829013,-0.5497579401848304,nan,nan,nan,nan,nan,nan,nan
622,ko-en,bl,10,nan,0.48537871337899274,-1.5468991901111768,-1.244280387211889,0.7091573405904368,-0.8265811932198535,nan,-1.3892468214193132,nan,nan,nan,nan,nan,-1.434050792002083,nan,-1.7741511342601255,nan,-1.19492252741461,-1.602653090038579,nan,nan,nan,nan,nan,nan,nan
623,ko-en,bl,10,nan,0.48537871337899274,1.2602313967536691,0.5320716913865456,0.6333843028343824,0.8475665377361776,nan,1.0647482856814106,nan,nan,nan,nan,nan,0.8614810618620574,nan,0.7109498929162645,nan,1.3463261254910928,1.2343143970673547,nan,nan,nan,nan,nan,nan,nan
624,ko-en,bl,10,nan,0.48537871337899274,0.8800991297823879,-0.5261806107572027,0.747043859468464,1.2302288762404134,nan,1.0647482856814106,nan,nan,nan,nan,nan,0.8614810618620574,nan,0.6798861300765596,nan,1.6684562364228015,1.2343143970673547,nan,nan,nan,nan,nan,nan,nan
625,ko-en,bl,10,nan,0.6256060642689323,-1.2544897539794222,-0.5639753358337651,0.747043859468464,-0.2525876854634999,nan,0.96788005776954,nan,nan,nan,nan,nan,-1.2015918700917902,nan,-1.401385980183667,nan,-0.9443768855788366,-0.3742754152092056,nan,nan,nan,nan,nan,nan,nan
626,ko-en,bl,10,nan,0.5321211636756393,1.1725085659141428,1.590323993530294,0.6333843028343824,1.612891214744649,nan,1.0647482856814106,nan,nan,nan,nan,nan,0.8614810618620574,nan,0.8352049442750841,nan,1.6684562364228015,1.2343143970673547,nan,nan,nan,nan,nan,nan,nan
627,ko-en,bl,10,nan,0.6256060642689323,0.9385810170087389,-0.4127964355275154,0.7849303783464912,-0.778748400906824,nan,1.0647482856814106,nan,nan,nan,nan,nan,0.8614810618620574,nan,-1.4945772687027816,nan,-0.693831243743063,-0.31578124021733067,nan,nan,nan,nan,nan,nan,nan
628,ko-en,bl,10,nan,0.7658334151588719,0.704653468103335,-0.8663331364462646,0.7091573405904368,0.8475665377361776,nan,1.0647482856814106,nan,nan,nan,nan,nan,0.8324236966232708,nan,0.6177586043971499,nan,0.09359791631222511,1.1465731345795422,nan,nan,nan,nan,nan,nan,nan
629,ko-en,bl,10,nan,0.48537871337899274,-1.429935415658475,-0.7907436862931398,0.6712708217124096,-1.0657451547850008,nan,-1.9704561888905374,nan,nan,nan,nan,nan,-1.8989686358226685,nan,-2.0847887626571744,nan,-1.0875458237707072,-1.6319001775345163,nan,nan,nan,nan,nan,nan,nan
630,ko-en,bl,10,nan,0.34515136248905315,1.201749509527318,1.514734543377169,1.0880225293707086,1.5650584224316195,nan,1.0647482856814106,nan,nan,nan,nan,nan,0.8614810618620574,nan,0.8352049442750841,nan,1.6684562364228015,1.2343143970673547,nan,nan,nan,nan,nan,nan,nan
631,ko-en,bl,10,nan,0.20492401159911358,0.9678219606219143,-0.2994122602978281,1.0880225293707086,1.3737272531795017,nan,1.0647482856814106,nan,nan,nan,nan,nan,0.8614810618620574,nan,0.8352049442750841,nan,1.6684562364228015,0.9125964346120425,nan,nan,nan,nan,nan,nan,nan
632,ko-en,bl,10,nan,0.2984089121924066,0.03211176500029897,-0.6017700609103276,0.747043859468464,-1.3527419086631776,nan,1.0647482856814106,nan,nan,nan,nan,nan,0.8033663313844842,nan,-1.090748351786618,nan,-1.19492252741461,-0.5790050276807678,nan,nan,nan,nan,nan,nan,nan
633,ko-en,bl,10,nan,-1.1506070470036358,-0.49422522003685965,-0.63956478598689,0.6712708217124096,-0.778748400906824,nan,1.0647482856814106,nan,nan,nan,nan,nan,0.8324236966232708,nan,-1.1218121146263231,nan,0.09359791631222511,1.2343143970673547,nan,nan,nan,nan,nan,nan,nan
634,ko-en,bl,10,nan,0.11143911100582053,-1.0498031486871937,0.15412444062092123,0.7091573405904368,-0.9700795701589419,nan,-0.259117495780822,nan,nan,nan,nan,nan,-1.2015918700917902,nan,-1.6498960829013058,nan,-1.1591302928666425,-0.40352250270514306,nan,nan,nan,nan,nan,nan,nan
635,ko-en,bl,10,nan,0.5321211636756393,-1.488417302884826,-0.7529489612165774,0.7091573405904368,-1.0179123624719713,nan,-0.09767044926103753,nan,nan,nan,nan,nan,-1.8699112705838818,nan,-1.836278659939535,nan,-0.9443768855788366,0.09367798472579374,nan,nan,nan,nan,nan,nan,nan
636,ko-en,bl,10,nan,0.5321211636756393,1.1725085659141428,0.7588400418459202,0.7849303783464912,1.51722563011859,nan,1.0647482856814106,nan,nan,nan,nan,nan,0.8614810618620574,nan,0.8352049442750841,nan,0.7736503727236104,1.2343143970673547,nan,nan,nan,nan,nan,nan,nan
637,ko-en,bl,10,nan,0.6256060642689323,1.1140266786877917,0.4942769663099832,0.747043859468464,-0.06125651621138207,nan,0.935590648465583,nan,nan,nan,nan,nan,-0.27175618245061955,nan,-0.2520267551145866,nan,-0.5506623055511926,0.26916050970141847,nan,nan,nan,nan,nan,nan,nan
638,ko-en,bl,10,nan,0.859318315752165,1.201749509527318,0.5320716913865456,0.747043859468464,1.612891214744649,nan,1.0647482856814106,nan,nan,nan,nan,nan,0.8324236966232708,nan,0.8352049442750841,nan,1.2747416563951575,1.2343143970673547,nan,nan,nan,nan,nan,nan,nan
639,ko-en,bl,10,nan,0.48537871337899274,-0.08485200945240295,-0.18602808506814072,0.7091573405904368,0.13007465304073576,nan,0.2575130530824883,nan,nan,nan,nan,nan,-1.1725345048530038,nan,-0.03458041523665247,nan,-0.7654157128389983,-0.9592171651279547,nan,nan,nan,nan,nan,nan,nan
640,ko-en,bl,10,nan,0.8125758654555184,1.201749509527318,0.9478136672287325,0.7091573405904368,1.8042223839967668,nan,1.0647482856814106,nan,nan,nan,nan,nan,0.8033663313844842,nan,0.8041411814353792,nan,0.7736503727236104,1.2343143970673547,nan,nan,nan,nan,nan,nan,nan
641,ko-en,bl,10,nan,-1.6647740002667475,-1.5761401337243524,-0.7151542361400149,0.7849303783464912,-1.6397386625413544,nan,-2.1641926447142787,nan,nan,nan,nan,nan,-1.8699112705838818,nan,-1.9294699484586497,nan,-1.4812604037983512,-1.602653090038579,nan,nan,nan,nan,nan,nan,nan
642,ko-en,bl,10,nan,0.2516664618957601,-1.371453528432124,-1.1308962119822017,0.21663259517608324,-1.6875714548543836,nan,1.0647482856814106,nan,nan,nan,nan,nan,-1.3759360615245098,nan,-0.8111744862292743,nan,-0.5864545400991601,-0.5790050276807678,nan,nan,nan,nan,nan,nan,nan
643,ko-en,bl,10,nan,0.7190909648622253,0.23679837029252732,-0.7151542361400149,0.2924056329321376,-1.0179123624719713,nan,1.0647482856814106,nan,nan,nan,nan,nan,0.19316166136996588,nan,-2.2090438140159936,nan,-0.7296234782910307,1.2343143970673547,nan,nan,nan,nan,nan,nan,nan
644,ko-en,bl,10,nan,0.48537871337899274,-0.08485200945240295,-1.0175120367525143,0.5954977839563552,-1.0179123624719713,nan,-0.2914069050847789,nan,nan,nan,nan,nan,-1.3178213310469367,nan,-2.146916288336584,nan,-0.8370001819349336,-1.3979234775670166,nan,nan,nan,nan,nan,nan,nan
645,ko-en,bl,10,nan,0.48537871337899274,0.7338944117165105,0.07853499046779636,0.557611265078328,0.17790744535376524,nan,1.0647482856814106,nan,nan,nan,nan,nan,0.8324236966232708,nan,0.8041411814353792,nan,0.022013447216289818,0.9125964346120425,nan,nan,nan,nan,nan,nan,nan
646,ko-en,bl,10,nan,0.4386362630823462,1.1725085659141428,0.5320716913865456,0.7091573405904368,1.5650584224316195,nan,1.0647482856814106,nan,nan,nan,nan,nan,0.8614810618620574,nan,0.8352049442750841,nan,0.5946891999837721,1.2343143970673547,nan,nan,nan,nan,nan,nan,nan
647,ko-en,bl,10,nan,1.6539399707951559,1.2894723403668447,0.6076611415396705,0.747043859468464,1.51722563011859,nan,1.0647482856814106,nan,nan,nan,nan,nan,0.8324236966232708,nan,0.8352049442750841,nan,1.1315727182032869,1.2343143970673547,nan,nan,nan,nan,nan,nan,nan
648,ko-en,bl,10,nan,0.7658334151588719,1.1140266786877917,0.4942769663099832,0.7849303783464912,1.51722563011859,nan,1.0647482856814106,nan,nan,nan,nan,nan,0.8324236966232708,nan,0.8352049442750841,nan,1.417910594587028,1.2343143970673547,nan,nan,nan,nan,nan,nan,nan
649,ko-en,bl,10,nan,0.5321211636756393,0.9970629042350898,0.7966347669224827,0.7091573405904368,0.7997337454231482,nan,1.0647482856814106,nan,nan,nan,nan,nan,0.8324236966232708,nan,0.8352049442750841,nan,0.9526115454634486,1.000337697099855,nan,nan,nan,nan,nan,nan,nan
650,ko-en,bl,10,nan,0.5788636139722858,0.5876896936506331,0.7210453167693579,0.747043859468464,-0.013423723898352611,nan,1.0647482856814106,nan,nan,nan,nan,nan,0.8324236966232708,nan,0.7730774185956742,nan,0.12939015086019276,0.15217215971766865,nan,nan,nan,nan,nan,nan,nan
651,ko-en,bl,10,nan,0.5321211636756393,0.09059365222664993,0.9478136672287325,1.0880225293707086,-0.44391885471561776,nan,1.0647482856814106,nan,nan,nan,nan,nan,0.8324236966232708,nan,0.6798861300765596,nan,-0.7296234782910307,-0.0233103652579561,nan,nan,nan,nan,nan,nan,nan
652,ko-en,bl,10,nan,0.48537871337899274,-0.28953861474463133,-1.0931014869056392,0.557611265078328,-0.2525876854634999,nan,0.8064330112497555,nan,nan,nan,nan,nan,-0.7366740262712049,nan,nan,nan,0.12939015086019276,-0.1695458027376434,0.35329215663846547,nan,nan,nan,nan,nan,nan
653,ko-en,bl,10,nan,0.5321211636756393,1.1140266786877917,0.7966347669224827,0.6712708217124096,1.3258944608664722,nan,1.0647482856814106,nan,nan,nan,nan,nan,0.8614810618620574,nan,nan,nan,1.0241960145593838,1.2343143970673547,1.8482973988664917,nan,nan,nan,nan,nan,nan
654,ko-en,bl,10,nan,0.5788636139722858,0.763135355329686,-0.7529489612165774,-0.2001191124822159,0.7519009531101187,nan,0.2898024623864452,nan,nan,nan,nan,nan,0.8324236966232708,nan,nan,nan,0.022013447216289818,-0.49126376519295545,-0.7376576147171212,nan,nan,nan,nan,nan,nan
655,ko-en,bl,10,nan,0.4386362630823462,0.06135270861347445,-0.3372069853743905,-1.2988281599450044,-0.5874172316547062,nan,0.7418541926418417,nan,nan,nan,nan,nan,-1.2597066005693636,nan,nan,nan,-0.44328560190728955,-0.49126376519295545,-0.899279803066097,nan,nan,nan,nan,nan,nan
656,ko-en,bl,10,nan,0.48537871337899274,0.7338944117165105,-0.7907436862931398,0.6333843028343824,-1.0657451547850008,nan,-1.8412985516747098,nan,nan,nan,nan,nan,0.3675058528026854,nan,nan,nan,0.09359791631222511,-0.0233103652579561,0.6361309862491731,nan,nan,nan,nan,nan,nan
657,ko-en,bl,10,nan,0.6256060642689323,-1.1667669231398956,-0.45059116060407783,0.7091573405904368,-0.44391885471561776,nan,0.7418541926418417,nan,nan,nan,nan,nan,0.8614810618620574,nan,nan,nan,-0.5864545400991601,-0.052557452753893556,0.7977531745981489,nan,nan,nan,nan,nan,nan
658,ko-en,bl,10,nan,0.6723485145655789,1.0555447914614409,0.7588400418459202,1.0880225293707086,1.2302288762404134,nan,1.0647482856814106,nan,nan,nan,nan,nan,0.8614810618620574,nan,nan,nan,0.7736503727236104,0.5031372096689182,0.8785642687726368,nan,nan,nan,nan,nan,nan
659,ko-en,bl,10,nan,0.5321211636756393,-1.0498031486871937,-0.6773595110634525,0.40606518956621923,-1.0179123624719713,nan,0.7418541926418417,nan,nan,nan,nan,nan,0.7743089661456977,nan,nan,nan,0.022013447216289818,0.9125964346120425,-1.1013075385023168,nan,nan,nan,nan,nan,nan
660,ko-en,bl,10,nan,0.5788636139722858,-0.9913212614608429,-1.0553067618290768,-1.3746011977010588,-0.778748400906824,nan,0.2898024623864452,nan,nan,nan,nan,nan,0.8614810618620574,nan,nan,nan,0.1651823854081604,-0.11105162774576847,-1.1821186326768047,nan,nan,nan,nan,nan,nan
661,ko-en,bl,10,nan,0.5321211636756393,-0.8743574870081409,-1.3954592875181389,-0.2758921502382703,-0.8265811932198535,nan,0.644985964729971,nan,nan,nan,nan,nan,-0.9400755829427111,nan,nan,nan,-0.5148700710032249,-0.9007229901360798,0.8381587216853928,nan,nan,nan,nan,nan,nan
662,ko-en,bl,10,nan,0.6256060642689323,1.1140266786877917,-0.2994122602978281,0.7091573405904368,1.4693928378055607,nan,1.0647482856814106,nan,nan,nan,nan,nan,0.8614810618620574,nan,nan,nan,0.7736503727236104,1.1465731345795422,0.8785642687726368,nan,nan,nan,nan,nan,nan
663,ko-en,bl,10,nan,0.5321211636756393,-1.1667669231398956,-0.37500171045095293,0.6333843028343824,-0.6352500239677356,nan,-1.3246680028113995,nan,nan,nan,nan,nan,-0.9981903134202842,nan,nan,nan,-0.8370001819349336,-1.5441589150467039,0.7977531745981489,nan,nan,nan,nan,nan,nan
664,ko-en,bl,10,nan,0.3918938127856997,0.03211176500029897,-1.244280387211889,0.36817867068819204,-0.6352500239677356,nan,-2.1641926447142787,nan,nan,nan,nan,nan,-1.2597066005693636,nan,nan,nan,-0.7296234782910307,0.5323842971648556,-1.1013075385023168,nan,nan,nan,nan,nan,nan
665,ko-en,bl,10,nan,0.7190909648622253,0.9385810170087389,-0.63956478598689,0.6712708217124096,-0.20475489315047046,nan,0.4835389182101866,nan,nan,nan,nan,nan,0.8324236966232708,nan,nan,nan,-0.5506623055511926,1.0588318720917298,0.757347627510905,nan,nan,nan,nan,nan,nan
