SEGID,LANGPAIR,ANNOTYPE,NUMANNOT,ANNOTATOR_01,ANNOTATOR_02,ANNOTATOR_03,ANNOTATOR_04,ANNOTATOR_05,ANNOTATOR_06,ANNOTATOR_07,ANNOTATOR_08,ANNOTATOR_09,ANNOTATOR_10,ANNOTATOR_11,ANNOTATOR_12,ANNOTATOR_13,ANNOTATOR_14,ANNOTATOR_15,ANNOTATOR_16,ANNOTATOR_17,ANNOTATOR_18,ANNOTATOR_19,ANNOTATOR_20,ANNOTATOR_21,ANNOTATOR_22,ANNOTATOR_23,ANNOTATOR_24,ANNOTATOR_25,ANNOTATOR_26
389,ko-en,ad,10,nan,0.6292931698090688,1.5161733289081734,1.6377637774810254,1.3608613729344134,1.3706506480696605,1.724743457792588,nan,nan,0.9442378893154683,nan,nan,1.0216552472670926,1.2369992012932753,nan,nan,nan,nan,nan,nan,0.4054224542062366,nan,nan,nan,nan,nan
390,ko-en,ad,10,nan,0.5492749392078642,0.12124776450105657,-0.7201515745668655,-0.2971961279716519,-0.7208269015375419,-0.12861265906358402,nan,nan,-0.7300066046090035,nan,nan,-2.2936498597585726,-1.42956427829997,nan,nan,nan,nan,nan,nan,-1.175815233327695,nan,nan,nan,nan,nan
391,ko-en,ad,10,nan,-0.9710714422150242,-0.04955944746716181,-0.7905371074638174,-0.13776752211529944,0.026129366179316073,-0.6718377277972896,nan,nan,0.3501511334067847,nan,nan,-2.119160117283538,-1.3207249526022864,nan,nan,nan,nan,nan,nan,2.1184299490346628,nan,nan,nan,nan,nan
392,ko-en,ad,10,nan,1.029384322815092,1.6015769348922826,1.9544986755173093,1.3608613729344134,1.769027324185318,1.724743457792588,nan,nan,0.9442378893154683,nan,nan,1.1961449897421277,1.2097893698688544,nan,nan,nan,nan,nan,nan,2.1184299490346628,nan,nan,nan,nan,nan
393,ko-en,ad,10,nan,-0.25090736680418235,0.605201531744342,-0.6145732752214376,-0.45662473382800434,-0.5216385634797132,-0.5120656487579645,nan,nan,0.3501511334067847,nan,nan,-1.3514052503933838,-1.456774109724391,nan,nan,nan,nan,nan,nan,0.17482529144087158,nan,nan,nan,nan,nan
394,ko-en,ad,10,nan,0.5892840545084665,1.1745589049717367,-0.7553443410153414,0.6274897859951922,0.026129366179316073,-0.4162024013343693,nan,nan,0.7282063417123106,nan,nan,-1.0024257654433137,0.012556787194336129,nan,nan,nan,nan,nan,nan,-0.48402374503159995,nan,nan,nan,nan,nan
395,ko-en,ad,10,nan,0.34922936270485255,-0.9035955073082537,-0.5793805087729615,-0.6160533396843567,0.6236943803528024,-0.3842479855265043,nan,nan,-0.8110184349601877,nan,nan,-1.9097724263134959,-1.3751446154511282,nan,nan,nan,nan,nan,nan,-0.9122756187387064,nan,nan,nan,nan,nan
396,ko-en,ad,10,nan,0.6693022851096712,1.4023018542626944,0.05408928729960614,0.40428973779629884,0.12572353520823046,-0.06470382744785397,nan,nan,0.8902300024146789,nan,nan,0.5330839683369946,1.2097893698688544,nan,nan,nan,nan,nan,nan,-0.9781605223859536,nan,nan,nan,nan,nan
397,ko-en,ad,10,nan,-0.9310623269144218,-0.10649518478990126,-0.9313081732577214,-1.4131963689661189,-1.019609408624285,-1.1191995491074,nan,nan,-1.6211367384720288,nan,nan,0.7773696078020436,-1.402354446875549,nan,nan,nan,nan,nan,nan,-1.109930329680448,nan,nan,nan,nan,nan
398,ko-en,ad,10,nan,0.18919290150244325,1.5731090662309128,-0.36822391008210564,1.0101184400504382,1.3706506480696605,0.35070357805439145,nan,nan,0.9442378893154683,nan,nan,1.1263490927521136,1.2369992012932753,nan,nan,nan,nan,nan,nan,-0.4181388413843528,nan,nan,nan,nan,nan
399,ko-en,ad,10,nan,-1.0110805575156265,0.8614123496966696,-0.40341667653058166,0.14920396842613495,0.07592645069377327,0.25484033063079636,nan,nan,0.9442378893154683,nan,nan,1.1263490927521136,1.2369992012932753,nan,nan,nan,nan,nan,nan,-0.1545992267953642,nan,nan,nan,nan,nan
400,ko-en,ad,10,nan,-1.5311990564234568,0.6906051377284511,0.018896520851130156,-1.2537677631097666,-1.019609408624285,-0.9594274700680749,nan,nan,0.8092181720634948,nan,nan,1.1612470412471205,-1.211885626904603,nan,nan,nan,nan,nan,nan,-1.109930329680448,nan,nan,nan,nan,nan
401,ko-en,ad,10,nan,-1.2111261340186381,-0.9889991132923629,-1.529585202881813,-1.6363964171650125,-0.7706239860519991,-0.7677009752208847,nan,nan,-1.7561564557240024,nan,nan,-2.119160117283538,-1.42956427829997,nan,nan,nan,nan,nan,nan,-1.175815233327695,nan,nan,nan,nan,nan
402,ko-en,ad,10,nan,0.6292931698090688,-1.1598063252605813,-0.5089949758760096,-1.3175392054523074,0.07592645069377327,-0.6718377277972896,nan,nan,-1.6751446253728182,nan,nan,-1.6654867868484466,-1.4839839411488116,nan,nan,nan,nan,nan,nan,-1.0769878778568243,nan,nan,nan,nan,nan
403,ko-en,ad,10,nan,-0.8110349810126148,0.3489907137920144,-0.8961154068092454,-1.4450820901373895,-0.6212327325086275,-0.5759744803736945,nan,nan,0.7822142286131001,nan,nan,-0.33936474403818057,1.2369992012932753,nan,nan,nan,nan,nan,nan,-0.8134482632678357,nan,nan,nan,nan,nan
404,ko-en,ad,10,nan,0.14918378620184092,-0.8181919013241445,-1.0016937061546733,-0.7435962243694387,-0.37224730993634153,-0.4801112329500994,nan,nan,0.3501511334067847,nan,nan,-2.154058065778545,-1.3751446154511282,nan,nan,nan,nan,nan,nan,-0.9122756187387064,nan,nan,nan,nan,nan
405,ko-en,ad,10,nan,-1.5712081717240591,-0.7897240326627748,-1.459199669984861,-0.6798247820268978,-0.9200152395953707,-0.7037921436051546,nan,nan,0.26913930305560063,nan,nan,-1.2118134564133556,-1.4839839411488116,nan,nan,nan,nan,nan,nan,-1.175815233327695,nan,nan,nan,nan,nan
406,ko-en,ad,10,nan,-0.8910532116138196,-0.9320633759696234,-0.5089949758760096,-1.285653484281037,-0.5216385634797132,-0.3203391539107742,nan,nan,-1.2700854736168976,nan,nan,-1.3165073018983766,-1.402354446875549,nan,nan,nan,nan,nan,nan,-1.175815233327695,nan,nan,nan,nan,nan
407,ko-en,ad,10,nan,0.4692567086066595,1.5731090662309128,0.6171735504752218,-0.4885104549992748,1.1714623100118315,1.724743457792588,nan,nan,0.9442378893154683,nan,nan,1.0565531957620997,1.2097893698688544,nan,nan,nan,nan,nan,nan,0.6689620687952252,nan,nan,nan,nan,nan
408,ko-en,ad,10,nan,0.1091746709012386,0.9468159556807787,-0.5441877423244855,0.21297541076867593,0.4245060422949737,-0.4162024013343693,nan,nan,0.9442378893154683,nan,nan,0.3236962773669525,-1.4839839411488116,nan,nan,nan,nan,nan,nan,-0.6157935523260942,nan,nan,nan,nan,nan
409,ko-en,ad,10,nan,0.9893752075144897,-0.39117387140359855,0.6523663169236978,0.2448611319399464,0.5241002113238881,-0.7996553910287497,nan,nan,0.8092181720634948,nan,nan,0.9867572987720856,-1.402354446875549,nan,nan,nan,nan,nan,nan,-0.6157935523260942,nan,nan,nan,nan,nan
410,ko-en,ad,10,nan,0.8293387463120805,1.4877054602468036,-0.7553443410153414,-0.6160533396843567,0.773085633896174,1.2773816364824775,nan,nan,0.9442378893154683,nan,nan,1.0216552472670926,0.7744320670781205,nan,nan,nan,nan,nan,nan,0.603077165147978,nan,nan,nan,nan,nan
411,ko-en,ad,10,nan,0.5492749392078642,-0.6189168206945563,-0.5441877423244855,-0.6479390608556272,0.6734914648672596,-0.0007949958321238951,nan,nan,0.9442378893154683,nan,nan,1.0216552472670926,-1.239095458329024,nan,nan,nan,nan,nan,nan,0.20776774326449515,nan,nan,nan,nan,nan
412,ko-en,ad,10,0.6743521577565654,1.3094481299193084,1.6015769348922826,1.6729565439295013,0.9144612765366267,1.1714623100118315,1.5010625471375327,nan,nan,nan,nan,nan,1.1612470412471205,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5757166832804523,nan,nan,0.7253566467383422
413,ko-en,ad,10,-0.31812693730568636,0.1091746709012386,1.4592375915854339,0.406016951784366,0.18108968959740543,0.026129366179316073,-0.12861265906358402,nan,nan,nan,nan,nan,0.9518593502770786,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5757166832804523,nan,nan,0.30292672220106986
414,ko-en,ad,10,0.26568429508387353,1.1494116687168991,1.3168982482785851,0.1244748201965581,0.9782327188791676,1.2710564790407461,0.9258830625959621,nan,nan,nan,nan,nan,0.9169614017820716,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.24225305094289,nan,nan,0.8309641278726603
415,ko-en,ad,10,-0.9603192929342023,1.029384322815092,0.0643120271783171,0.6523663169236978,0.11731824725486446,0.4743031268094309,0.031159419975741138,nan,nan,nan,nan,nan,0.9518593502770786,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.02896141329091,nan,nan,0.5141416844697061
416,ko-en,ad,10,0.26568429508387353,0.8693478616126827,1.1176231676489972,0.6523663169236978,-1.3813106477948485,0.5738972958383453,0.25484033063079636,nan,nan,nan,nan,nan,0.8820634532870646,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.24225305094289,nan,nan,0.408534203335388
417,ko-en,ad,10,-0.9603192929342023,-1.3311534799204452,-0.6758525580172958,-0.8961154068092454,-0.7117105031981682,0.12572353520823046,-1.3748348755703204,nan,nan,nan,nan,nan,-1.1071196109283348,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.0506320538158955,nan,nan,-0.013895721201884353
418,ko-en,ad,10,-0.9311287313147243,-1.4911899411228544,-0.9035955073082537,-0.7905371074638174,-0.6160533396843567,-0.07346480284959833,-1.4067892913781854,nan,nan,nan,nan,nan,-0.37426269253318756,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.2372622367613781,nan,nan,-0.11950320233620243
419,ko-en,ad,10,0.7619238426149995,-1.0910987881168313,1.4877054602468036,-0.5793805087729615,0.2767468531112169,0.12572353520823046,0.06311383578360617,nan,nan,nan,nan,nan,0.3236962773669525,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.868992685051925,nan,nan,0.30292672220106986
420,ko-en,ad,10,-0.25974581406673036,-1.2111261340186381,-0.7043204266786656,-0.6145732752214376,-1.349424926623578,-0.4220443944507987,-0.7677009752208847,nan,nan,nan,nan,nan,0.2190024318819315,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.17080404850147782,nan,nan,0.1973192410667518
421,ko-en,ad,10,-0.9603192929342023,-1.3311534799204452,-0.6758525580172958,-0.43860944297905763,-0.36096757031419285,-0.37224730993634153,-0.4162024013343693,nan,nan,nan,nan,nan,0.5679819168320016,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8423312303454275,nan,nan,-0.11950320233620243
422,ko-en,ad,10,1.6084501295798612,0.6693022851096712,1.4023018542626944,1.9544986755173093,-0.5203961761705453,1.2212593945262888,1.3412904680982076,nan,nan,nan,nan,nan,0.7424716593070366,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5757166832804523,nan,nan,0.09171175993243373
423,ko-en,ad,10,0.9370672123318674,-1.0110805575156265,-0.7897240326627748,-0.6497660416699135,-1.8277107441926352,-0.32245022542188434,-0.3842479855265043,nan,nan,nan,nan,nan,0.2190024318819315,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.7040331426314279,nan,nan,-2.231652825022564
424,ko-en,ad,10,0.9078766507123894,-1.0910987881168313,-0.8466597699855142,-0.6849588081183895,0.37240401662502837,0.07592645069377327,-0.4481568171422344,nan,nan,nan,nan,nan,0.6726757623170225,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6290395926934474,nan,nan,-0.6475406080077929
425,ko-en,ad,10,1.7835934992967293,-1.2511352493192405,1.2599625109558457,1.5321854781355975,0.9144612765366267,0.9722739719540029,1.6288802103689928,nan,nan,nan,nan,nan,0.7075737108120296,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2155915962363926,nan,nan,-0.6475406080077929
426,ko-en,ad,10,-0.9311287313147243,-0.8910532116138196,-0.22036665943538017,-0.8609226403607694,-1.6363964171650125,-0.12326188736405552,-0.4481568171422344,nan,nan,nan,nan,nan,0.3236962773669525,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.757356052044423,nan,nan,-2.020437862753928
427,ko-en,ad,10,1.7835934992967293,1.389466360520513,1.6015769348922826,1.9544986755173093,1.3608613729344134,1.1216652254973745,1.724743457792588,nan,nan,nan,nan,nan,1.0216552472670926,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.24225305094289,nan,nan,2.203861382618795
428,ko-en,ad,10,-0.055411882730384415,-1.0910987881168313,-0.2488345280967499,-0.6849588081183895,-0.6160533396843567,0.17552061972268768,-0.4162024013343693,nan,nan,nan,nan,nan,-0.12997705306813853,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.03749677496899028,nan,nan,0.30292672220106986
429,ko-en,ad,10,1.0246388971903013,0.7093114004102735,0.4628621884374933,-0.9313081732577214,-0.5841676185130863,0.8726798029250884,-0.09665824325571899,nan,nan,nan,nan,nan,0.1143085863969105,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5757166832804523,nan,nan,-0.013895721201884353
430,ko-en,ad,10,-0.43488918378359837,-1.1311079034174334,-0.561981083371817,-1.1424647719485772,0.08543252608359397,0.12572353520823046,-1.05529071749167,nan,nan,nan,nan,nan,0.1841044833869245,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.01582613444400473,nan,nan,-0.5419331268734747
431,ko-en,ad,10,-0.9895098545536802,-0.3709347127059893,-0.7327882953400353,-1.0368864726031493,-1.4450820901373895,-0.023667718335141127,-0.9913818858759399,nan,nan,nan,nan,nan,0.2539003803769385,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.1572778726418855,nan,nan,-1.4924004570823375
432,ko-en,ad,10,0.7035427193760434,0.9493660922138875,1.5161733289081734,1.2154505800993136,1.3608613729344134,0.6236943803528024,0.7980653993645019,nan,nan,nan,nan,nan,0.8820634532870646,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.24225305094289,nan,nan,1.0421790901412964
433,ko-en,ad,10,1.0246388971903013,-1.3311534799204452,-0.44810960872633804,-0.8257298739122935,-1.285653484281037,-0.32245022542188434,0.031159419975741138,nan,nan,nan,nan,nan,0.1143085863969105,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.1839393273483831,nan,nan,-1.4924004570823375
434,ko-en,ad,10,1.6084501295798612,0.38923847800545486,1.4877054602468036,1.5673782445840734,1.0738898823929792,1.02207105646846,1.3093360522903426,nan,nan,nan,nan,nan,1.0565531957620997,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.24225305094289,nan,nan,0.5141416844697061
435,ko-en,ad,10,-0.9019381696952462,-1.1711170187180358,-0.6473846893559261,-0.6849588081183895,-0.7117105031981682,-0.12326188736405552,0.15897708320720128,nan,nan,nan,nan,nan,0.009614740911889482,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.757356052044423,nan,nan,-0.013895721201884353
436,ko-en,ad,10,-0.9019381696952462,-0.9310623269144218,0.4628621884374933,0.6171735504752218,-0.4885104549992748,-0.07346480284959833,-0.03274941163998893,nan,nan,nan,nan,nan,0.3236962773669525,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.25078841262097035,nan,nan,0.1973192410667518
437,ko-en,ad,10,-0.9603192929342023,-0.010852675000568376,-0.7612561640014051,-0.7905371074638174,-0.6798247820268978,-0.37224730993634153,-1.2789716281467252,nan,nan,nan,nan,nan,0.49818601984198757,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.1572778726418855,nan,nan,-0.6475406080077929
438,ko-en,ad,10,1.6960218144382952,-0.13088002090237535,0.37745858245338415,1.5321854781355975,0.053546804912323484,-0.023667718335141127,1.724743457792588,nan,nan,nan,nan,nan,0.8820634532870646,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.17579486268298977,nan,nan,-0.013895721201884353
439,ko-en,ad,10,1.4041161982435153,-0.1708891362029777,0.3489907137920144,-0.40341667653058166,-0.39285329148546333,-0.12326188736405552,-0.2883847381029092,nan,nan,nan,nan,nan,0.8471655047920575,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.6240487785119354,nan,nan,0.6197491656040242
440,ko-en,ad,10,-0.9895098545536802,-1.1711170187180358,-0.7327882953400353,-0.40341667653058166,-0.6479390608556272,-0.22285605639296993,-1.087245133299535,nan,nan,nan,nan,nan,-0.09507910457313153,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.5174029596859454,nan,nan,-0.6475406080077929
441,ko-en,ad,10,-0.9311287313147243,-1.2111261340186381,-0.9320633759696234,-0.2626456107366777,-0.6479390608556272,-0.37224730993634153,-1.4706981229939156,nan,nan,nan,nan,nan,0.009614740911889482,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.4238924197068608,nan,nan,-0.3307181646048386
442,ko-en,ad,10,-0.9603192929342023,-1.1711170187180358,-0.6473846893559261,-0.6849588081183895,-0.6160533396843567,-0.07346480284959833,-0.5759744803736945,nan,nan,nan,nan,nan,-1.1420175594233417,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.917324780283408,nan,nan,-0.6475406080077929
443,ko-en,ad,10,1.7835934992967293,1.389466360520513,1.630044803553652,1.9544986755173093,1.3608613729344134,2.764969014474462,1.724743457792588,nan,nan,nan,nan,nan,1.1961449897421277,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.24225305094289,nan,nan,2.5206838260217497
444,ko-en,ad,10,nan,0.5092658239072618,-0.7897240326627748,1.3914144123416934,0.9463469977078972,1.5698389861274893,1.5969257945611277,nan,nan,nan,nan,nan,0.1492065348919175,1.2097893698688544,nan,nan,nan,nan,nan,nan,0.8336743279133432,nan,0.12247195326999476,nan,nan,nan
445,ko-en,ad,10,nan,-0.7710258657120126,0.17818350182379603,-0.05148901204582181,1.0101184400504382,-0.2726531409074271,1.6288802103689928,nan,nan,nan,nan,nan,-0.12997705306813853,-0.45001034702081866,nan,nan,nan,nan,nan,nan,-0.3851963895607292,nan,-1.2106007820548805,nan,nan,nan
446,ko-en,ad,10,nan,-0.8510440963132172,1.0037516930035182,0.4764024846813179,1.3608613729344134,0.9722739719540029,1.6608346261768578,nan,nan,nan,nan,nan,0.7773696078020436,0.5839632471071744,nan,nan,nan,nan,nan,nan,2.019602593563792,nan,0.14913340797649227,nan,nan,nan
447,ko-en,ad,10,nan,0.38923847800545486,-1.1598063252605813,-0.22745284428820173,0.9463469977078972,-0.2726531409074271,-0.7996553910287497,nan,nan,nan,nan,nan,-1.6305888383534397,-1.42956427829997,nan,nan,nan,nan,nan,nan,-0.9452180705623301,nan,-1.4238924197068608,nan,nan,nan
448,ko-en,ad,10,nan,0.5092658239072618,-1.1313384565992115,-0.22745284428820173,1.0101184400504382,-0.37224730993634153,-0.8316098068366148,nan,nan,nan,nan,nan,0.2539003803769385,0.28465510143854483,nan,nan,nan,nan,nan,nan,-1.1428727815040716,nan,-0.5707258690989404,nan,nan,nan
449,ko-en,ad,10,nan,-1.0110805575156265,0.9468159556807787,0.8635229156145537,1.3608613729344134,0.8228827184106312,0.09506825159147121,nan,nan,nan,nan,nan,0.9867572987720856,0.8832713927758039,nan,nan,nan,nan,nan,nan,0.0101130323227537,nan,-0.03749677496899028,nan,nan,nan
450,ko-en,ad,10,nan,0.5092658239072618,1.630044803553652,1.4617999452386454,1.0101184400504382,1.769027324185318,1.724743457792588,nan,nan,nan,nan,nan,1.1263490927521136,1.2369992012932753,nan,nan,nan,nan,nan,nan,2.085487497211039,nan,1.24225305094289,nan,nan,nan
451,ko-en,ad,10,nan,0.18919290150244325,0.49133005709886307,0.6523663169236978,1.3608613729344134,-0.4220443944507987,-0.0007949958321238951,nan,nan,nan,nan,nan,1.0216552472670926,-0.6948988298406065,nan,nan,nan,nan,nan,nan,-1.1428727815040716,nan,-0.35743423144696035,nan,nan,nan
452,ko-en,ad,10,nan,0.4292475933060572,-1.1313384565992115,-0.2978383771851537,1.0420041612217086,-0.023667718335141127,-0.06470382744785397,nan,nan,nan,nan,nan,0.2887983288719455,-0.9397873126603943,nan,nan,nan,nan,nan,nan,-0.6816784559733414,nan,-1.3172466008808705,nan,nan,nan
453,ko-en,ad,10,nan,-1.4111717105216497,-1.074402719276472,-0.2626456107366777,0.11731824725486446,-0.6212327325086275,0.06311383578360617,nan,nan,nan,nan,nan,1.1961449897421277,-1.3479347840267073,nan,nan,nan,nan,nan,nan,-1.175815233327695,nan,-1.4238924197068608,nan,nan,nan
454,ko-en,ad,10,nan,-1.0910987881168313,-1.1598063252605813,-0.9665009397061973,-1.3813106477948485,-0.4718414789652559,-0.5440200645658295,nan,nan,nan,nan,nan,-0.37426269253318756,-0.7493184926894482,nan,nan,nan,nan,nan,nan,-1.0769878778568243,nan,-1.4238924197068608,nan,nan,nan
455,ko-en,ad,10,nan,0.30922024740425025,-1.188274193921951,-0.7905371074638174,0.9144612765366267,-1.1690006621676567,-0.7037921436051546,nan,nan,nan,nan,nan,-1.8050785808284748,-1.2935151211778657,nan,nan,nan,nan,nan,nan,-1.0769878778568243,nan,-1.4238924197068608,nan,nan,nan
456,ko-en,ad,10,nan,0.5492749392078642,-0.8181919013241445,-0.2978383771851537,0.9782327188791676,-0.5714356479941703,-0.4481568171422344,nan,nan,nan,nan,nan,-0.12997705306813853,-0.9397873126603943,nan,nan,nan,nan,nan,nan,0.043055484146377276,nan,0.09581049856349726,nan,nan,nan
457,ko-en,ad,10,nan,-2.411399593036708,-1.188274193921951,-1.1424647719485772,-1.8277107441926352,-1.019609408624285,-1.4706981229939156,nan,nan,nan,nan,nan,-2.2936498597585726,-1.0758364697824987,nan,nan,nan,nan,nan,nan,-1.1428727815040716,nan,-1.4238924197068608,nan,nan,nan
458,ko-en,ad,10,nan,-0.0508617903011707,0.3489907137920144,0.335631418887414,0.9782327188791676,-0.4718414789652559,-0.0007949958321238951,nan,nan,nan,nan,nan,0.4632880713469805,0.3934944271362283,nan,nan,nan,nan,nan,nan,-1.109930329680448,nan,1.0022999585844126,nan,nan,nan
459,ko-en,ad,10,nan,-1.5311990564234568,0.918348087019409,-0.6849588081183895,-0.6479390608556272,0.12572353520823046,-0.3522935697186393,nan,nan,nan,nan,nan,0.7075737108120296,0.9649008870490665,nan,nan,nan,nan,nan,nan,-0.48402374503159995,nan,0.2557792268024823,nan,nan,nan
460,ko-en,ad,10,nan,0.1091746709012386,-1.0459348506151023,-0.7201515745668655,1.0101184400504382,-0.4220443944507987,-0.3842479855265043,nan,nan,nan,nan,nan,-0.2695688470481665,-1.402354446875549,nan,nan,nan,nan,nan,nan,-1.175815233327695,nan,-1.4238924197068608,nan,nan,nan
461,ko-en,ad,10,nan,-2.6114451695397194,-1.188274193921951,-1.1072720055001013,-1.6363964171650125,-0.4718414789652559,-0.7037921436051546,nan,nan,nan,nan,nan,-1.8050785808284748,-1.239095458329024,nan,nan,nan,nan,nan,nan,-1.1428727815040716,nan,-1.4238924197068608,nan,nan,nan
462,ko-en,ad,10,nan,0.2692111321036479,0.40592645111475384,-0.9665009397061973,0.14920396842613495,-0.07346480284959833,1.4371537155218026,nan,nan,nan,nan,nan,0.8122675562970506,1.2097893698688544,nan,nan,nan,nan,nan,nan,-0.055771871324493454,nan,0.14913340797649227,nan,nan,nan
463,ko-en,ad,10,nan,-2.5314269389385147,-1.188274193921951,-1.564777969330289,-1.8277107441926352,-1.0694064931387424,-1.4706981229939156,nan,nan,nan,nan,nan,1.0216552472670926,-1.4839839411488116,nan,nan,nan,nan,nan,nan,-1.175815233327695,nan,-1.4238924197068608,nan,nan,nan
464,ko-en,ad,10,nan,-0.9710714422150242,-0.7327882953400353,-0.5089949758760096,-0.07399607977275846,-1.019609408624285,-0.4801112329500994,nan,nan,nan,nan,nan,0.3236962773669525,-0.80373815553829,nan,nan,nan,nan,nan,nan,0.24071019508811875,nan,0.5757166832804523,nan,nan,nan
465,ko-en,ad,10,nan,0.4292475933060572,-1.1313384565992115,-0.12187454494277378,0.7231469495090037,-0.32245022542188434,-0.09665824325571899,nan,nan,nan,nan,nan,0.9169614017820716,-1.3751446154511282,nan,nan,nan,nan,nan,nan,-0.6157935523260942,nan,-1.4238924197068608,nan,nan,nan
466,ko-en,ad,10,nan,-0.9310623269144218,-1.1313384565992115,-0.4738022094275336,0.9782327188791676,-0.32245022542188434,-0.12861265906358402,nan,nan,nan,nan,nan,0.8820634532870646,-1.2663052897534448,nan,nan,nan,nan,nan,nan,-0.8463907150914594,nan,-1.1039549632288905,nan,nan,nan
467,ko-en,ad,10,nan,0.5492749392078642,1.5731090662309128,1.2154505800993136,1.328975651763143,-0.023667718335141127,0.6382933203251768,nan,nan,nan,nan,nan,0.8471655047920575,1.2097893698688544,nan,nan,nan,nan,nan,nan,1.4266384607385676,nan,1.24225305094289,nan,nan,nan
468,ko-en,ad,10,nan,0.029156440300033948,1.0037516930035182,1.1098722807538857,1.0420041612217086,0.12572353520823046,0.25484033063079636,nan,nan,nan,nan,nan,0.9867572987720856,-1.2663052897534448,nan,nan,nan,nan,nan,nan,-0.35225393773710567,nan,1.24225305094289,nan,nan,nan
469,ko-en,ad,10,nan,-0.9710714422150242,1.1745589049717367,-0.5441877423244855,1.3608613729344134,0.9224768874395457,1.724743457792588,nan,nan,nan,nan,nan,0.6028798653270085,1.2369992012932753,nan,nan,nan,nan,nan,nan,-0.08871432314811703,nan,0.5757166832804523,nan,nan,nan
470,ko-en,ad,10,nan,-1.8912810941288776,-0.9035955073082537,-0.2978383771851537,-0.6798247820268978,-0.7208269015375419,-0.9594274700680749,nan,nan,nan,nan,nan,-1.6305888383534397,-1.3479347840267073,nan,nan,nan,nan,nan,nan,-0.714620907796965,nan,-1.4238924197068608,nan,nan,nan
471,ko-en,ad,10,nan,-1.0910987881168313,1.630044803553652,1.9544986755173093,1.0738898823929792,0.12572353520823046,1.4691081313296677,nan,nan,nan,nan,nan,0.7424716593070366,1.1553697070200126,nan,nan,nan,nan,nan,nan,2.085487497211039,nan,1.24225305094289,nan,nan,nan
472,ko-en,ad,10,nan,-0.9710714422150242,-1.1313384565992115,-0.2978383771851537,1.0101184400504382,-0.023667718335141127,-0.7037921436051546,nan,nan,nan,nan,nan,0.6028798653270085,-1.456774109724391,nan,nan,nan,nan,nan,nan,-1.1428727815040716,nan,-0.9439862349899055,nan,nan,nan
473,ko-en,ad,10,nan,-2.3713904777361057,-0.7612561640014051,-0.3330311436336297,-1.5726249748224714,-0.4220443944507987,-0.7996553910287497,nan,nan,nan,nan,nan,-1.3863031988883907,-1.456774109724391,nan,nan,nan,nan,nan,nan,-0.8793331669150829,nan,-1.1572778726418855,nan,nan,nan
474,ko-en,ad,10,nan,-1.7712537482270707,-1.1313384565992115,-0.19226007783972573,-1.47696781130866,-0.7208269015375419,-0.4162024013343693,nan,nan,nan,nan,nan,0.1841044833869245,-1.4839839411488116,nan,nan,nan,nan,nan,nan,-1.1428727815040716,nan,-1.4238924197068608,nan,nan,nan
475,ko-en,ad,10,nan,-0.6910076351108079,1.2030267736331062,0.7931373827176018,-0.07399607977275846,0.8726798029250884,-0.3522935697186393,nan,nan,nan,nan,nan,0.7773696078020436,0.9649008870490665,nan,nan,nan,nan,nan,nan,-0.5169661968552235,nan,-1.2905851461743731,nan,nan,nan
476,ko-en,ad,10,nan,0.4692567086066595,-1.1313384565992115,-0.016296245597345826,0.9782327188791676,-0.32245022542188434,-0.8316098068366148,nan,nan,nan,nan,nan,0.2887983288719455,-0.8309479869627108,nan,nan,nan,nan,nan,nan,-1.175815233327695,nan,-1.4238924197068608,nan,nan,nan
